X,Y
265,5.938128913242988
266,6.156200016639536
267,5.548070843297292
268,5.6870754470413
269,5.993838663078562
270,5.975380289545152
271,6.095608625691025
272,5.972240379291226
273,6.022877296892493
274,6.0695150837218605
275,5.9904592033576
276,5.9635300887599
277,6.1692927813674485
278,5.766345767182633
279,6.145985233333097
280,5.872948314257752
281,5.758369438740375
282,5.953839997843454
283,6.3491712522082
284,6.20434742096975
285,5.786029384471595
286,5.972438275848539
287,6.235563723078582
288,6.329696297545448
289,5.529742495708173
290,6.464049289873788
291,5.898747309584046
292,5.756647745386028
293,5.887689947734245
294,6.255650697392767
295,6.546484047867238
296,5.837075008221972
297,5.659324179726199
298,6.201983628808665
299,5.88826360562554
300,6.0098213034160235
301,6.06642318684787
302,5.980099726976408
303,5.965180384971563
304,6.185559732222147
305,5.618864977603138
306,5.666010722200082
307,5.881963267688404
308,6.187475837060046
309,5.942898509318311
310,5.896620357084747
311,5.925134771288518
312,6.105533709592857
313,5.904461102390431
314,6.098377136349057
315,5.8184474830430215
316,6.067656354347075
317,6.120621699380863
318,6.538690895986027
319,6.142677095088269
320,5.713863288116619
321,6.06526049304823
322,5.894481915840815
323,5.972385717006143
324,6.013385575406146
325,6.069989909201611
326,6.326418380840307
327,6.104522750635652
328,6.389234904420195
329,6.084349054928656
330,6.048281287959979
331,5.927323512912212
332,6.13109703160358
333,6.001515800254518
334,6.031590152033204
335,5.68909679057669
336,5.762001240970886
337,5.765202233577931
338,5.876934643937071
339,6.494748858067817
340,5.894149933753299
341,5.898344449111576
342,5.677150192603813
343,6.119944469873705
344,5.972330729335827
345,6.120163744975868
346,5.989217809147948
347,6.203651748290111
348,5.7945743241723795
349,6.251399289705087
350,6.12152842109465
351,6.023831586861906
352,6.176965232278731
353,6.212445945481296
354,6.024755205185732
355,6.032563170435012
356,5.987985553330911
357,6.171115248290965
358,6.063866217525838
359,6.046988597808862
360,5.774248510700371
361,6.097372801173853
362,5.7683421802632235
363,6.192861074751837
364,5.841732958221181
365,6.089234880184168
366,6.0058287631397445
367,6.07296782435371
368,5.944892062539818
369,5.9443605803767
370,5.719421794794833
371,5.833521996173267
372,5.801939751780317
373,6.007816528573466
374,6.020732423509181
375,6.155240949041152
376,5.745147496775581
377,6.067182010368392
378,6.020345244970867
379,6.261547000815037
380,5.793371990541441
381,6.292241207243001
382,5.7754420560200215
383,6.03576663585419
384,6.178421013371203
385,6.62211979945072
386,6.1111786429930035
387,6.081450184236013
388,6.36982092046035
389,5.952585553791158
390,5.903609925470322
391,6.059549348172672
392,5.931953675498464
393,6.134726167438921
394,6.157715620356099
395,6.1462212153699785
396,6.266264822772507
397,5.9970400558557575
398,6.074779438795934
399,5.986036524138204
400,5.643261000085448
401,2.2605025216308423
402,2.5552778549649915
403,3.155437856432577
404,2.929349635359661
405,2.9819874242461615
406,2.7425259282501044
407,3.3143918954467737
408,3.0512607833826633
409,2.82070407956305
410,3.1265095530240634
411,3.1557842283640505
412,2.9490926615850097
413,2.787532741393551
414,2.905059935679941
415,2.5898808767803985
416,2.9260152319348123
417,3.0347772796324275
418,3.0906773157129708
419,2.6818967798537634
420,2.8630104354503914
421,3.0225554230620726
422,2.7874542211429003
423,3.072853426921051
424,2.8603871546983592
425,2.831490400326989
426,2.6885289667179153
427,3.2745858929178553
428,2.916574182871046
429,2.7632801137964025
430,2.769452795068855
431,3.0736244713203043
432,2.9868133901778693
433,3.2896641555267245
434,2.9377899245060783
435,3.339995490949066
436,3.1747574648252384
437,3.120032422131811
438,2.9630490689414053
439,2.73529116417605
440,3.091836950201203
441,2.9569402302575103
442,2.5803821212212537
443,2.473137282273338
444,2.651773761304008
445,3.2443974465989127
446,2.866401470940516
447,3.1201847558597784
448,3.0428582347454323
449,2.657861997585125
450,2.8576033676042845
451,3.0760871706426225
452,2.8658321881341817
453,2.9231533701286763
454,3.3146059146176614
455,2.8951617570309764
456,2.9468476363687284
457,2.9106576348889344
458,3.008236692457165
459,3.2418650505326476
460,2.8995126975960184
461,2.909731152101232
462,3.3595155325128605
463,3.191349510985241
464,2.880473017116862
465,2.846808069486892
466,2.8517411545814446
467,3.133691387029594
468,2.445426549292328
469,3.4378379089945152
470,3.0603296077824917
471,3.105180132798893
472,3.2400168890442838
473,3.3114305659770755
474,2.7671919933023106
475,2.817202598769911
476,3.0342798089789818
477,3.2849417875706552
478,3.060429971114894
479,2.860887906431569
480,3.06582809429304
481,2.916439039215978
482,2.833633532265436
483,2.9680021348111842
484,2.8830965031266347
485,3.2452369223962783
486,3.0198823834965087
487,2.9266340403009865
488,2.8970072103758677
489,3.1379188588161786
490,2.6872350997436296
491,3.0374696020145047
492,3.2202494891183346
493,3.2280039851446998
494,2.8932372262308386
495,3.022446875242956
496,3.049853794773991
497,2.840534179361457
498,2.529258164965261
499,2.763100134173933
500,2.8156388700076347
501,3.0023875920065017
502,2.6352972706540596
503,2.8977231542595767
504,3.0984880791312435
505,2.881466923568243
506,3.1817785278748576
507,2.8883087377063914
508,2.803189651574173
509,3.2017327393186683
510,3.1563762421473776
511,2.7931059607510162
512,2.986167266028262
513,3.0550658852515538
514,3.0753816075215754
515,3.04806475590189
516,3.0125998201860233
517,2.82013260377095
518,3.0929933085930936
519,3.292207720172607
520,2.95139587386576
521,3.122378811446249
522,2.748470482969098
523,2.917855359766273
524,3.0594054864800584
525,3.322111820068007
526,2.9971630147289545
527,2.8222576827945485
528,2.7847389248365944
529,3.1556955761225733
530,2.785526563132827
531,2.8947152326393715
532,3.0456801824784576
533,2.7033111252933626
534,3.3071062779025717
535,2.6274492503188607
536,3.0013057432521757
537,2.834059565573799
538,2.905707959330769
539,3.182559922244269
540,3.0349363071762
541,2.979944271324047
542,3.0189820983888804
543,2.8306909873241586
544,2.847520573729559
545,3.49697144893623
546,2.784560451566139
547,2.7120502944752847
548,3.109390438860495
549,2.9995450550534097
550,2.7234972936221267
551,3.0375755791284713
552,2.9754121843498758
553,3.20720086508508
554,3.048970492050606
555,3.174127232992858
556,3.1567099047255045
557,2.9333909103250795
558,3.152931159283706
559,2.8324890401718514
560,2.5918240184333685
561,2.718069500837066
562,2.7085267222550256
563,2.7506569272840693
564,2.965654646037817
565,3.147668924482645
566,2.900868505721641
567,2.967013777283768
568,2.714857681572731
569,3.3918157512456704
570,3.108806028014027
571,3.0165827328664987
572,2.9935285314133746
573,2.7525479873927257
574,3.20538072588825
575,3.133074343343664
576,3.0587334806809445
577,3.2509461173119707
578,3.1300171673309656
579,3.3360252127942283
580,2.9309624623146346
581,3.1116405839281027
582,2.8381189148845563
583,2.995842676737051
584,3.321481404908483
585,2.842309587248846
586,2.744336361282835
587,2.634954101201068
588,3.109079011281407
589,2.971746504845097
590,3.32725515278904
591,2.8830376003888345
592,2.7825662763930206
593,2.7774342276630355
594,3.0594608643449903
595,3.177022466349566
596,2.7474222736195095
597,2.968284929474744
598,3.1485558463336516
599,3.261025769790026
600,3.0785905939300044
